Time,Title,Link,Content
22/05/2024 00:00,VIB: Nghị quyết ĐHĐCĐ thông qua Điều lệ và quy chế nội bộ về quản trị,https://s.cafef.vn/VIB-1996404/vib-nghi-quyet-dhdcd-thong-qua-dieu-le-va-quy-che-noi-bo-ve-quan-tri.chn,"VIB: Nghị quyết ĐHĐCĐ thông qua Điều lệ và quy chế nội bộ về quản trị
Ngân hàng Thương mại Cổ phần Quốc tế Việt Nam thông báo Nghị quyết ĐHĐCĐ thông qua Điều lệ và quy chế nội bộ về quản trị như sau:
Các tập tin đính kèm
20240522_20240522 - VIB - Cong bo thong tin ve viec cap nhat tai lieu hop Dai hoi dong co dong bat thuong nam 2024.pdf


    Theo HOSE"
17/05/2024 00:00,"VIB: Thông báo thời gian, địa điểm và link cung cấp tài liệu họp ĐHĐCĐ bất thường năm 2024",https://s.cafef.vn/VIB-1994735/vib-thong-bao-thoi-gian-dia-diem-va-link-cung-cap-tai-lieu-hop-dhdcd-bat-thuong-nam-2024.chn,"VIB: Thông báo thời gian, địa điểm và link cung cấp tài liệu họp ĐHĐCĐ bất thường năm 2024
Ngân hàng Thương mại Cổ phần Quốc tế Việt Nam thông báo thời gian, địa điểm và link cung cấp tài liệu họp ĐHĐCĐ bất thường năm 2024 như sau:
Các tập tin đính kèm
20240517_20240517 - VIB - Cong bo thong tin ve hop Dai hoi dong co dong bat thuong nam 2024.pdf

    Theo HOSE"
13/05/2024 00:00,VIB: Thông báo công văn của NHNN về việc chấp thuận cho VIB tăng vốn điều lệ,https://s.cafef.vn/VIB-1991694/vib-thong-bao-cong-van-cua-nhnn-ve-viec-chap-thuan-cho-vib-tang-von-dieu-le.chn,"VIB: Thông báo công văn của NHNN về việc chấp thuận cho VIB tăng vốn điều lệ
Ngân hàng Thương mại Cổ phần Quốc tế Việt Nam thông báo công văn của NHNN về việc chấp thuận cho VIB tăng vốn điều lệ như sau:
Các tập tin đính kèm
20240513_20240513 - VIB - Van ban cua Ngan hang Nha nuoc Viet Nam chap thuan viec VIB thuc hien tang von dieu le.pdf

    Theo HOSE"
26/04/2024 00:00,VIB: Thông báo chi trả cổ tức còn lại năm 2023 bằng tiền,https://s.cafef.vn/VIB-1985979/vib-thong-bao-chi-tra-co-tuc-con-lai-nam-2023-bang-tien.chn,"VIB: Thông báo chi trả cổ tức còn lại năm 2023 bằng tiền
Ngân hàng Thương mại Cổ phần Quốc tế Việt Nam thông báo chi trả cổ tức còn lại năm 2023 bằng tiền như sau:
Các tập tin đính kèm
20240426_20240426 - VIB - Thong bao chi tra co tuc bang tien con lai nam 2023.docx.pdf

    Theo HOSE"
22/04/2024 08:00,"VIB: Doanh thu tăng 8%, lợi nhuận quý 1 đạt hơn 2.500 tỷ đồng",https://s.cafef.vn/VIB-1980408/vib-doanh-thu-tang-8-loi-nhuan-quy-1-dat-hon-2500-ty-dong.chn,"VIB: Doanh thu tăng 8%, lợi nhuận quý 1 đạt hơn 2.500 tỷ đồng
Ngân hàng Quốc Tế (VIB) công bố kết quả kinh doanh quý 1 năm 2024 với kết quả kinh doanh tích cực, bảng tổng kết tài sản vững mạnh và hiệu quả hoạt động duy trì vị thế top đầu ngành.
Cùng với xây dựng thương hiệu uy tín và tin cậy, VIB cũng triển khai hàng loạt các dự án công nghệ và số hóa nhằm nâng cao năng lực phục vụ, mang lại trải nghiệm tốt nhất cho khách hàng.         
Doanh thu duy trì tăng trưởng ổn định, hiệu suất sinh lời top đầu ngành
Kết thúc quý 1 năm 2024, VIB ghi nhận lợi nhuận trước thuế đạt hơn 2.500 tỷ đồng, trong đó tổng thu nhập hoạt động đạt 5.320 tỷ đồng, tăng trưởng 8% so với cùng kỳ. Thu nhập ngoài lãi chiếm tới gần 25% doanh thu, với sự đóng góp tích cực của các mảng thẻ tín dụng, ngoại hối và các khoản thu từ nợ đã xử lý rủi ro.
Ngân hàng duy trì biên lãi ròng (NIM) hiệu quả ở mức 4,5% trong bối cảnh cả lãi suất huy động và lãi suất vay đều giảm mạnh. Chi phí hoạt động được kiểm soát tốt giúp hệ số chi phí hoạt động trên doanh thu (CIR) tiếp tục duy trì ở mức khoảng 30%, nằm trong top đầu ngân hàng bán lẻ có hiệu quả quản trị chi phí tốt nhất. Nhờ đó, lợi nhuận trước dự phòng của ngân hàng đạt hơn 3.440 tỷ đồng, tăng hơn 2% so với cùng kỳ năm trước. 
Với bối cảnh thị trường chung và tính thời vụ trong quý 1, tỷ lệ nợ xấu của VIB tạm thời tăng từ 2,2% lên khoảng 2,4%. Tuy nhiên, ngân hàng đã chủ động gia tăng bộ đệm dự phòng với mức trích lập dự phòng rủi ro lên tới gần 950 tỷ trong quý 1, tăng hơn 40% so với cùng kỳ. Tổng kết quý 1, VIB báo lãi hơn 2.500 tỷ đồng lợi nhuận trước thuế, với lợi nhuận này ngân hàng tiếp tục duy trì ROE ở mức 24%, duy trì hiệu quả sinh lời top đầu ngành.
Bảng tổng kết tài sản vững mạnh, rủi ro tập trung thấp nhất ngành
Tổng tài sản của VIB đạt 414.000 tỷ đồng vào cuối tháng 3.2024, tăng trưởng 1% so với đầu năm. Về tăng trưởng tín dụng, trong bối cảnh lãi suất đã ở mức thấp nhất trong nhiều năm qua cùng tình hình thị trường bất động sản, tiêu dùng và đầu tư đang ấm dần trở lại giúp tín dụng của VIB tăng 1% so với đầu năm.
VIB tiếp tục là một trong những ngân hàng có rủi ro tín dụng tập trung thấp nhất thị trường với tỷ trọng dư nợ bán lẻ chiếm đến 85% tổng danh mục cho vay. Trong đó, trên 90% khoản vay có tài sản đảm bảo chủ yếu là nhà ở, đất ở với đầy đủ pháp lý và có tính thanh khoản tốt.
VIB cũng có số dư đầu tư trái phiếu doanh nghiệp ở nhóm thấp nhất ngành và chỉ chiếm 0,2% tổng dư nợ tín dụng. Trong đó toàn bộ trái phiếu đều thuộc lĩnh vực sản xuất, thương mại và tiêu dùng. Trong hơn 4 năm qua, dư nợ cho vay các hoạt động và lĩnh vực như: BOT, năng lượng tái tạo, bảo lãnh trái phiếu doanh nghiệp, đầu tư trái phiếu bất động sản đều bằng không.
Tính đến hết tháng 3.2024, nguồn vốn huy động của VIB đạt hơn 360.000 tỷ đồng, bao gồm tiền gửi khách hàng, giấy tờ có giá, huy động từ các định chế quốc tế như IFC, ADB. Trong đó, với việc đã giải ngân thành công khoản vay 100 triệu USD từ IFC và khoản vay hợp vốn lớn nhất ngành ngân hàng trong năm 2023 lên tới 280 triệu USD từ đối tác UOB và 12 định chế tài chính hàng đầu thế giới, tổng huy động quốc tế hiện nay của VIB lên tới hơn 1,1 tỷ đô la cùng hạn mức tín dụng từ các tổ chức này lên tới hơn 2,5 tỷ đô.
Hoạt động quản trị và tối ưu hóa nguồn vốn thông qua các chiến lược thu hút khách hàng cá nhân bằng các sản phẩm tiền gửi hấp dẫn và tích hợp với ứng dụng ngân hàng số MyVIB cùng với việc đã tạo dựng vị thế và uy tín trên thị trường vốn quốc tế giúp VIB giảm chi phí huy động lên tới hơn 2% so với cùng kỳ, từ đó tạo thêm dư địa giảm lãi suất cho vay, hỗ trợ khách hàng và kích cầu tín dụng.
Xếp hạng cao nhất ngành bởi NHNN nhờ quản trị chỉ số an toàn tối ưu và tiên phong chuẩn mực quốc tế
Cuối năm 2023, VIB nhận được kết quả do Ngân hàng Nhà nước xếp hạng ở nhóm cao nhất ngành nhờ hiệu quả kinh doanh cao, an toàn về cả mặt định lượng và định tính. Do đó, VIB cũng thuộc nhóm ngân hàng được cấp hạn mức tăng trưởng tín dụng cho năm 2024 là 16%, thuộc nhóm cao nhất ngành.
Các chỉ số an toàn ở mức tối ưu, trong đó hệ số cho vay trên tổng tiền gửi (LDR) ở mức 71,89% (quy định dưới 85%), hệ số nguồn vốn ngắn hạn cho vay trung dài hạn 25,31% (quy định dưới 30%), hệ số an toàn vốn (CAR Basel II) ở mức 11,8% (quy định trên 8%) và hệ số nguồn vốn ổn định ròng theo Basel III (NSFR) khoảng 116% (quy định của Basel III tối thiểu là 100%).
Uy tín thương hiệu của VIB cũng gắn liền với vai trò tiên phong trong việc ứng dụng các chuẩn mực quốc tế vào Việt Nam. Năm 2019, VIB là ngân hàng Việt Nam đầu tiên triển khai thành công 3 trụ cột của chuẩn mực quản trị rủi ro Basel II. Đến tháng 8.2023, VIB tiếp tục được NHNN lựa chọn cùng với 9 ngân hàng thương mại khác tham gia Ban chỉ đạo triển khai chuẩn mực vốn Basel II nâng cao và Basel III. Song song, VIB cùng với 1 ngân hàng thương mại cổ phần khác đã hoàn tất và phát hành báo cáo kiểm toán theo chuẩn mực quốc tế (IFRS) từ năm 2019, sớm hơn đề án của Bộ tài chính 6 năm.
Phân phối cổ tức 29,5% trên nền vốn chủ sở hữu và hệ số an toàn vốn cao
Trong tháng 4.2024, ĐHĐCĐ VIB đã thông qua kế hoạch chi trả cổ tức ở mức 29,5% bao gồm 12,5% cổ tức tiền mặt và 17% bằng cổ phiếu. Đầu tháng 1 năm 2024, ngân hàng đã hoàn tất phân phối 6% cổ tức tiền mặt. Hiện VIB đang trong giai đoạn triển khai chi trả 6,5% cổ tức tiền mặt và 17% cổ phiếu thưởng cho cổ đông cùng 11 triệu cổ phiếu thưởng cho cán bộ nhân viên (ESOP). 
Biểu đồ: Tỷ lệ cổ tức của VIB từ 2019 - 2023
Với hiệu quả sinh lời trên vốn chủ sở hữu (ROE) top đầu ngành trong nhiều năm liên tục giúp VIB có lợi nhuận giữ lại ổn định, góp phần bổ sung nguồn vốn chủ sở hữu nhằm nâng cao và đảm bảo an toàn vốn, phục vụ kế hoạch tăng trưởng của ngân hàng. Đồng thời duy trì mức cổ tức tiền mặt hấp dẫn, đảm bảo lợi ích lâu dài và bền vững cho cổ đông. Sau khi chi trả cổ tức tiền mặt 6% trong tháng 1, hệ số an toàn vốn của ngân hàng (CAR Basel II) vẫn ở mức cao, đạt khoảng 11,8% tại ngày 31.03.2024 và dự kiến sẽ được duy trì ở mức 11%-12% trong năm 2024, so với quy định của NHNN là tối thiểu 8%.
Tiếp tục đầu tư mạnh mẽ và tiên phong về hạ tầng công nghệ, bảo mật thông tin
Với chiến lược nhất quán lấy khách hàng làm trọng tâm, trong quá trình số hóa và chuyển đổi số, VIB tiên phong ứng dụng nhiều công nghệ mới và xây dựng các chuỗi giá trị nhằm mang đến cho khách hàng những trải nghiệm tốt hơn. Nhờ đó, trong năm qua VIB ghi nhận sự tăng trưởng vượt bậc với số lượng giao dịch ngân hàng số tăng hơn 100% so với cùng kỳ và hiện đạt tỷ lệ 96% giao dịch qua kênh số. Tính đến nay, ứng dụng Ngân hàng số MyVIB và các giải pháp công nghệ đã nhận được nhiều giải thưởng và ghi nhận từ các tổ chức uy tín như The Asset, The Banker, Global Finance Review, Mastercard, Visa card, AWS và Microsoft. 
Trong tháng 2.2024, VIB cùng đối tác là Tập đoàn Temenos chính thức thông báo triển khai Dự án hiện đại hóa hệ thống ngân hàng lõi (Core banking) của VIB trên nền tảng điện toán đám mây của Amazon Web Services (AWS). Đây là lần đầu tiên tại Việt Nam, một ngân hàng triển khai Core banking Temenos trên nền tảng điện toán đám mây.
Lễ ký kết giữa đại diện VIB, Temenos và các đối tác triển khai ngân hàng lõi trên AWS
Việc đầu tư mới vào hệ thống ngân hàng lõi giúp VIB thúc đẩy triển khai nhanh chóng các sản phẩm, dịch vụ ngân hàng và xây dựng môi trường đổi mới, cải tiến liên tục nhằm đảm bảo hiệu quả phục vụ cho hơn 5 triệu khách hàng cá nhân và hàng chục nghìn khách hàng doanh nghiệp, định chế tài chính. Đồng thời nhanh chóng nâng cấp, mở rộng và đưa các sản phẩm và dịch vụ số mới ra thị trường một cách hiệu quả và tiết kiệm đáng kể rất nhiều thời gian. Với hiệu năng vận hành cao và linh động còn cho phép VIB duy trì dịch vụ 24/7, giúp nâng cao trải nghiệm khách hàng tốt nhất. Khách hàng sẽ được bảo mật tuyệt đối mỗi khi sử dụng dịch vụ của VIB do nền tảng đám mây của AWS đã có hơn 140 chứng nhận tuân thủ và bảo mật.
Theo đại diện VIB chia sẻ, trong bối cảnh thị trường vẫn còn nhiều biến động từ các yếu tố vĩ mô từ kinh tế, chính trị trên toàn cầu, VIB tiếp tục khẳng định vị thế ngân hàng bán lẻ hàng đầu Việt Nam về chất lượng và quy mô và là ngân hàng đối tác hàng đầu với doanh nghiệp và định chế tài chính. Duy trì khẩu vị rủi ro thận trọng vẫn là ưu tiên hàng đầu của ngân hàng cùng với tiên phong trong áp dụng các chuẩn mực quốc tế. Bên cạnh đó, VIB cũng tập trung xây dựng nền tảng ngân hàng số hiện đại, tiên tiến, bảo mật thông tin an toàn cao nhằm đáp ứng năng lực phục vụ và mang lại trải nghiệm tốt nhất cho từng khách hàng.
Ánh Dương
Tổ Quốc"
17/04/2024 00:00,VIB: Công văn của NHNN về việc chấp thuận cho VIB thay đổi địa điểm Chi nhánh Kiên Giang,https://s.cafef.vn/VIB-1978504/vib-cong-van-cua-nhnn-ve-viec-chap-thuan-cho-vib-thay-doi-dia-diem-chi-nhanh-kien-giang.chn,"VIB: Công văn của NHNN về việc chấp thuận cho VIB thay đổi địa điểm Chi nhánh Kiên Giang
Ngân hàng Thương mại Cổ phần Quốc tế Việt Nam thông báo công văn của NHNN về việc chấp thuận cho VIB thay đổi địa điểm Chi nhánh Kiên Giang như sau:
Các tập tin đính kèm
20240417_20240417 - VIB - CBTT thay doi dia diem chi nhanh kien giang.pdf

    Theo HOSE"
15/04/2024 00:00,"VIB: 9.5.2024, ngày GDKHQ tham dự ĐHCĐ bất thường năm 2024",https://s.cafef.vn/VIB-1977588/vib-952024-ngay-gdkhq-tham-du-dhcd-bat-thuong-nam-2024.chn,"VIB: 9.5.2024, ngày GDKHQ tham dự ĐHCĐ bất thường năm 2024
Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh thông báo ngày ĐKCC để thực hiện quyền tham dự ĐHCĐ bất thường năm 2024 của Ngân hàng Thương mại Cổ phần Quốc tế Việt Nam (mã CK: VIB) như sau:
Các tập tin đính kèm
20240415_20240415 - VIB - TB NDKCC to chuc dhcd bat thuong 2024.pdf

    Theo HOSE"
15/04/2024 00:00,"VIB: 17.4.2024, ngày GDKHQ trả cổ tức còn lại năm 2023 (650 đ/cp)",https://s.cafef.vn/VIB-1978158/vib-1742024-ngay-gdkhq-tra-co-tuc-con-lai-nam-2023-650-dcp.chn,"VIB: 17.4.2024, ngày GDKHQ trả cổ tức còn lại năm 2023 (650 đ/cp)
Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh thông báo ngày ĐKCC chi trả cổ tức còn lại năm 2023 bằng tiền của Ngân hàng Thương mại Cổ phần Quốc tế Việt Nam (mã CK: VIB) như sau:
Các tập tin đính kèm
20240415_20240415 - VIB - TB NDKCC tra co tuc con lai nam 2023 bang tien.pdf

    Theo HOSE"
08/04/2024 00:00,VIB: Nghị quyết HĐQT về ngày ĐKCC chốt DSCĐ nhận cổ tức bằng tiền,https://s.cafef.vn/VIB-1973127/vib-nghi-quyet-hdqt-ve-ngay-dkcc-chot-dscd-nhan-co-tuc-bang-tien.chn,"VIB: Nghị quyết HĐQT về ngày ĐKCC chốt DSCĐ nhận cổ tức bằng tiền
Ngân hàng Thương mại Cổ phần Quốc tế Việt Nam thông báo Nghị quyết HĐQT về ngày ĐKCC chốt DSCĐ nhận cổ tức bằng tiền như sau:
Các tập tin đính kèm
20240408_20240405 - VIB - NQHDQT ve viec nhan co tuc bang tien.pdf

    Theo HOSE"
08/04/2024 00:00,VIB: Nghị quyết HĐQT về ngày ĐKCC chốp DSCĐ thực hiện quyền tham dự ĐHĐCĐ bất thường 2024,https://s.cafef.vn/VIB-1973129/vib-nghi-quyet-hdqt-ve-ngay-dkcc-chop-dscd-thuc-hien-quyen-tham-du-dhdcd-bat-thuong-2024.chn,"VIB: Nghị quyết HĐQT về ngày ĐKCC chốp DSCĐ thực hiện quyền tham dự ĐHĐCĐ bất thường 2024
Ngân hàng Thương mại Cổ phần Quốc tế Việt Nam thông báo Nghị quyết HĐQT về ngày ĐKCC chốp DSCĐ thực hiện quyền tham dự ĐHĐCĐ bất thường 2024 như sau:
Các tập tin đính kèm
20240408_20240405 - VIB - NQHDQT ve viec hop DHDCD bat thuong nam 2024.pdf

    Theo HOSE"
